w,epsilon,S,strategy,sensor,kl,kl_global,mae
8,4.0,2,uniform,humidity,0.7269593706069878,0.570374706971092,82.29638159033279
8,4.0,2,uniform,power_draw,0.845680000389518,0.8291108569334803,475.28141701236643
8,4.0,2,uniform,temperature,0.8756581753648061,0.6896101206809768,104.81332185751609
8,4.0,2,uniform,vibration,0.6250081116776733,0.7517745635847999,51.21670923651823
8,4.0,4,budget_absorption,humidity,0.11614356519722949,2.528704107303965,35.97406031142286
8,4.0,4,budget_absorption,power_draw,0.04441722863945045,1.8581307118228585,90.40779561285527
8,4.0,4,budget_absorption,temperature,0.49127122860261907,2.5347807204960455,37.05849759880015
8,4.0,4,budget_absorption,vibration,0.17366035013675307,1.6217928499152878,4.024207593635566
8,4.0,4,sample,humidity,0.24013991751494831,1.7353165460453834,4.560106559797819
8,4.0,4,sample,power_draw,0.1359790810568042,0.9619131865945922,29.371546221679285
8,4.0,4,sample,temperature,0.0886902182640433,1.9086102684169537,7.672798107927529
8,4.0,4,sample,vibration,0.035766624561792,1.9650302974364047,3.3549556977609494
8,4.0,4,uniform,humidity,0.6633804066803495,0.5836218483108189,42.740193618160355
8,4.0,4,uniform,power_draw,0.9355152219618421,0.5452249640534598,243.4229855503005
8,4.0,4,uniform,temperature,0.743283764180215,0.7824415299067929,59.23554792631742
8,4.0,4,uniform,vibration,0.8773223443802545,0.6245034316439622,24.108336854516388
10,1.0,1,budget_absorption,humidity,5.850068830109027,3.66088855675025,249.08890184443035
10,1.0,1,budget_absorption,power_draw,5.841109392354488,3.3344807605516085,8035.924222512611
10,1.0,1,budget_absorption,temperature,4.26721300170388,3.4214628594135004,3721.570755541211
10,1.0,1,budget_absorption,vibration,3.3319958339391116,2.8959760625005,77.02925156008861
10,1.0,1,sample,humidity,0.52557178871895,2.612566869237298,64.62578050725415
10,1.0,1,sample,power_draw,0.5248833114910852,1.8672484613854792,234.07633323827545
10,1.0,1,sample,temperature,0.2457521339437259,1.8048682576858615,103.85850778620883
10,1.0,1,sample,vibration,0.7266233313436748,2.8302525727301293,37.12788055552647
10,1.0,1,uniform,humidity,0.7417114018680596,0.6429931773681704,847.6602408793362
10,1.0,1,uniform,power_draw,0.8425858973567143,0.7703231321084897,4493.077452336334
10,1.0,1,uniform,temperature,0.9825785705409057,0.7968249637728877,1028.8685578813595
10,1.0,1,uniform,vibration,0.7343561042292697,0.6924356700695089,458.59024816956645
10,1.0,2,budget_absorption,humidity,3.3309129928090297,3.357401166714964,371.2213468180035
10,1.0,2,budget_absorption,power_draw,3.2782243715127937,3.284906132556816,1745.6190007939213
10,1.0,2,budget_absorption,temperature,4.509898204275197,3.3262784594298425,730.2727347894272
10,1.0,2,budget_absorption,vibration,0.15720036488797276,2.254966235532206,88.37255587292327
10,1.0,2,sample,humidity,1.0012331822870075,2.7792404850491015,43.84377079392721
10,1.0,2,sample,power_draw,1.3739760175715618,2.880956760091244,294.95987664989946
10,1.0,2,sample,temperature,0.5318574469768763,2.1017733206253473,66.59681575109722
10,1.0,2,sample,vibration,0.25057488782917164,1.198032736625407,24.176615199005088
10,1.0,2,uniform,humidity,0.6237417642646171,0.5503318046134702,430.6846947443469
10,1.0,2,uniform,power_draw,0.9758232310220913,0.8119196543198247,2199.542959254173
10,1.0,2,uniform,temperature,0.7922105996877419,0.7518004020325629,544.7852971680512
10,1.0,2,uniform,vibration,0.6762436854081276,0.616420973510609,247.37956563431132
10,1.0,4,budget_absorption,humidity,0.33618008900924357,2.3555027983877954,62.90619218948086
10,1.0,4,budget_absorption,power_draw,0.33245695737980874,1.9837100535388072,470.1495655646438
10,1.0,4,budget_absorption,temperature,0.31432171082754023,2.158149991452277,52.66795306053993
10,1.0,4,budget_absorption,vibration,0.5961125915118481,1.1440170931540634,39.785500142232685
10,1.0,4,sample,humidity,0.2876629483321307,2.3074671459326024,11.869025477365968
10,1.0,4,sample,power_draw,0.3543173709482364,2.2340999444849667,128.04323570693822
10,1.0,4,sample,temperature,1.105269421082897,2.512541869946125,20.834668723438817
10,1.0,4,sample,vibration,0.7671433218583587,2.3628058592014693,11.081682334531585
10,1.0,4,uniform,humidity,0.7298145827224256,0.7590574324470668,227.13591248990733
10,1.0,4,uniform,power_draw,1.0474746676973201,0.746468666832814,1347.1565563953452
10,1.0,4,uniform,temperature,0.9679867589879058,0.757878469374079,242.93507530821557
10,1.0,4,uniform,vibration,0.9909127829754799,0.7033111036549436,121.96707805658352
10,2.0,1,budget_absorption,humidity,5.565502820959082,3.4062301272569013,761.3820972771724
10,2.0,1,budget_absorption,power_draw,3.271253256741121,3.3881408455067525,1557.044226713332
