publisher_id,t,true,noisy
Chitale Bandhu Corner_41,199,0.0,6501.344960035327
Chitale Bandhu Corner_41,200,0.0,6501.344960035327
Chitale Bandhu Corner_41,201,0.0,6501.344960035327
Chitale Bandhu Corner_41,202,25.0,3902.97016032227
Chitale Bandhu Corner_41,203,25.0,-6068.646864211341
Chitale Bandhu Corner_41,204,24.75,-2596.952114358899
Chitale Bandhu Corner_41,205,24.25,4959.662128882025
Chitale Bandhu Corner_41,206,23.5,3191.6080618232395
Chitale Bandhu Corner_41,207,22.75,8631.609849028799
Chitale Bandhu Corner_41,208,22.25,4785.250716505316
Chitale Bandhu Corner_41,209,21.75,3702.9971420469506
Chitale Bandhu Corner_41,210,21.25,-7503.465976595737
Chitale Bandhu Corner_41,211,21.0,38386.87401416315
Chitale Bandhu Corner_41,212,20.5,11259.668118736909
Chitale Bandhu Corner_41,213,20.25,33323.2402480596
Chitale Bandhu Corner_41,214,19.75,-6573.434464859289
Chitale Bandhu Corner_41,215,19.25,4045.760436127735
Chitale Bandhu Corner_41,216,19.0,-349.1913770152252
Chitale Bandhu Corner_41,217,19.0,-4543.721062316518
Chitale Bandhu Corner_41,218,19.0,-274.2599953575122
