t,global_true,global_noisy,num_pubs_total
480,320.7592,1536.9054801931122,50
481,315.8872,303.757829987437,50
482,319.0166,-1250.8167855639808,50
483,316.9876,-1068.8632355510165,50
484,318.5208,-920.8449361952355,50
485,317.617,-410.3958540676861,50
486,315.7286,1440.0386189150065,50
487,315.79800000000006,2056.172413373033,50
488,314.79699999999997,-728.90880331377,50
489,318.50440000000003,1329.6353731485726,50
490,314.6774,892.4359882892245,50
491,319.3556,691.9650438202589,50
492,317.1662,1315.1905306740127,50
493,319.0878,-299.08798891749007,50
494,318.049,349.6039878244941,50
495,316.378,15.653215911971188,50
496,315.9658,621.6137571523186,50
497,315.6854,-140.2367023863543,50
498,315.2912,319.2472594110453,50
499,318.07499999999993,-81.89284478735021,50
500,316.9842,405.78205084814283,50
501,312.5178,-593.4138977364323,50
502,317.4774,435.4406557588411,50
503,319.6484,296.45109440888416,50
504,314.21799999999996,-778.8527704880963,50
505,318.611,391.7633593482983,50
506,317.3266,-413.7459536089391,50
507,320.2902,653.0926138808891,50
508,317.20799999999997,416.0497066207375,50
509,316.0472,-296.94590082069317,50
510,315.9134,341.2520532867129,50
511,318.9162,-50.732552905400155,50
512,316.4204,1261.6289102371634,50
513,315.9554,226.98894593149336,50
514,318.81759999999997,-968.0512251525846,50
515,314.3192,1614.7086916894878,50
516,317.4,1313.7262590975877,50
517,318.3438,-127.627037581698,50
518,320.7164,-205.46200765638753,50
519,316.2474000000001,-1299.2264048085558,50
520,317.12739999999997,-45.84512181666503,50
521,318.9892,-1494.1214155471955,50
522,317.30060000000003,2071.4005144768025,50
523,317.846,773.7894779767424,50
524,317.2966,408.1168503988977,50
525,317.85,54.47936722569307,50
526,318.28000000000003,-597.3664042284936,50
527,315.89759999999995,200.72377781058125,50
528,315.2382,-150.44102664938248,50
529,321.2648,2362.874276360285,50
530,318.5864,-984.0479996341898,50
531,317.6552,153.01052740667498,50
532,314.24519999999995,-2957.1023029458916,50
533,315.35900000000004,432.4141444684143,50
534,316.85360000000003,449.90464899003905,50
535,314.6382,-720.2215793782945,50
536,316.442,654.2508576294822,50
537,319.4572,-682.6603064218043,50
538,316.70079999999996,331.6092503826157,50
539,315.56759999999997,72.00217787803837,50
540,317.2502,-240.12900989494216,50
541,315.0876,-724.8171476980203,50
542,317.602,-828.8308837285534,50
543,316.3584,-1488.3841016840581,50
