dataset,sensor,clamp_mode,subscription_level,scope,approach,epsilon,w,P,payload_bound,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,eps_count_spent,compute_ms_per_element,noise_scale,strategy,P_min,P_max
wearable,heart_rate,static,3,health/hospital02/Device_6,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ldp,1.0,8,4,190.0,0,77,8.455898397504551,1606.620695525865,0.8848814840536956,1.0,1.0,0.0,0.0377042187737817,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ldp,1.0,8,4,190.0,1,1077,7.399167799624999,1405.84188192875,0.6924654132797163,1.0,1.0,0.0,0.0432421191118094,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ldp,1.0,8,4,190.0,2,2077,8.242913784758285,1566.153619104074,0.6459000817652256,1.0,1.0,0.0,0.037233462604154,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ldp,1.0,8,4,190.0,3,3077,7.727774577503957,1468.2771697257515,0.7103049871395797,1.0,1.0,0.0,0.0369583526547966,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ldp,1.0,8,4,190.0,4,4077,5.699584962802635,1082.9211429325003,0.7280065673532718,1.0,1.0,0.0,0.0463482853369552,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ldp,1.0,8,4,190.0,5,5077,7.506626837663214,1426.2590991560107,0.6004846618405691,1.0,1.0,0.0,0.0371473876587232,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,per_type_wevent,1.0,8,4,190.0,0,77,7.704121906315681,1463.7831621999794,0.9649019864461904,1.0,1.0,0.0,0.1685121585810635,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,per_type_wevent,1.0,8,4,190.0,1,1077,8.207778585949074,1559.4779313303238,0.950462422931412,1.0,1.0,0.0,0.1842978492598323,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,per_type_wevent,1.0,8,4,190.0,2,2077,8.193834753993679,1556.8286032587991,0.8325677679694572,1.0,1.0,0.0,0.2130684873261371,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,per_type_wevent,1.0,8,4,190.0,3,3077,8.963977902096204,1703.1558013982788,0.6633169776416619,1.0,1.0,0.0,0.170434672510674,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,per_type_wevent,1.0,8,4,190.0,4,4077,7.530563301535337,1430.807027291714,0.8022387522158543,1.0,1.0,0.0,0.1704297732843571,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,per_type_wevent,1.0,8,4,190.0,5,5077,8.910854624293002,1693.0623786156705,0.9230010984054614,1.0,1.0,0.0,0.1701112433547983,,,,
wearable,heart_rate,static,3,health/hospital02/Device_6,ours,1.0,8,4,190.0,0,77,1.7605783875291898,334.50989363054606,0.1056024649485092,0.3529411764705882,0.0794644168681832,5.949999999999987,0.1873562538980686,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_6,ours,1.0,8,4,190.0,1,1077,0.7899120319486953,150.08328607025211,0.2022411754305583,0.4369747899159664,0.0666899692512747,5.949999999999987,0.1702999829181603,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_6,ours,1.0,8,4,190.0,2,2077,0.7466838163988719,141.86992511578566,0.4259227835159496,0.453781512605042,0.0713952615080222,5.949999999999987,0.1707390839030512,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_6,ours,1.0,8,4,190.0,3,3077,1.8274260067215036,347.2109412770856,0.1064251063762656,0.4705882352941176,0.0760713786466592,5.949999999999987,0.1700425387493201,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_6,ours,1.0,8,4,190.0,4,4077,0.6785591832938233,128.92624482582642,0.475412160643059,0.4453781512605042,0.06925174335613,5.949999999999987,0.1698474188436981,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_6,ours,1.0,8,4,190.0,5,5077,0.9000175902825407,171.00334215368272,0.1878557057447515,0.4873949579831932,0.0784569515582666,5.949999999999987,0.1977043707675042,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_7,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ldp,1.0,8,4,190.0,0,77,8.147826909951807,1548.0871128908434,0.5268608044211264,1.0,1.0,0.0,0.0357503609424366,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ldp,1.0,8,4,190.0,1,1077,7.848326425196439,1491.1820207873234,0.7414807581805136,1.0,1.0,0.0,0.0364028450861139,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ldp,1.0,8,4,190.0,2,2077,8.153639540663178,1549.191512726004,0.8167830033376852,1.0,1.0,0.0,0.0358134083160497,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ldp,1.0,8,4,190.0,3,3077,7.560525238312445,1436.4997952793644,0.6325621802064303,1.0,1.0,0.0,0.0434466999349663,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ldp,1.0,8,4,190.0,4,4077,5.856934980804644,1112.8176463528823,0.8404015731196577,1.0,1.0,0.0,0.0479082029891534,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ldp,1.0,8,4,190.0,5,5077,6.544822753713478,1243.5163232055609,0.6960700605049222,1.0,1.0,0.0,0.0358959908588129,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,per_type_wevent,1.0,8,4,190.0,0,77,7.602640549595672,1444.5017044231777,1.08159737441554,0.941747572815534,1.0,0.0,0.1691350966547299,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,per_type_wevent,1.0,8,4,190.0,1,1077,8.844340583811293,1680.4247109241458,0.9990044665108556,0.941747572815534,1.0,0.0,0.1678041553179037,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,per_type_wevent,1.0,8,4,190.0,2,2077,7.8346982821682944,1488.592673611976,0.7488034619431866,0.941747572815534,1.0,0.0,0.1667944660175193,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,per_type_wevent,1.0,8,4,190.0,3,3077,7.970776603412263,1514.44755464833,0.6379752046120052,0.941747572815534,1.0,0.0,0.1690493584655731,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,per_type_wevent,1.0,8,4,190.0,4,4077,7.943364414538719,1509.2392387623563,0.7415893409032862,0.941747572815534,1.0,0.0,0.1934471662219577,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,per_type_wevent,1.0,8,4,190.0,5,5077,8.090326919708536,1537.162114744622,0.7328708826536797,0.941747572815534,1.0,0.0,0.1672209710678429,,,,
wearable,heart_rate,static,3,health/hospital03/Device_7,ours,1.0,8,4,190.0,0,77,0.9544971434265346,181.3544572510416,0.3773042002651653,0.3592233009708738,0.0756565041390155,5.14999999999999,0.1691343393900151,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_7,ours,1.0,8,4,190.0,1,1077,0.7828604137128796,148.74347860544714,0.182611624749705,0.4271844660194174,0.0646121025822817,5.14999999999999,0.2124273394532863,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_7,ours,1.0,8,4,190.0,2,2077,0.7478575318158514,142.09293104501177,0.0668266487323712,0.4368932038834951,0.0637854053192291,5.14999999999999,0.1764241651206919,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_7,ours,1.0,8,4,190.0,3,3077,1.978673445465817,375.9479546385052,0.118383115416684,0.4466019417475728,0.0764900312555902,5.14999999999999,0.1706788045110054,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_7,ours,1.0,8,4,190.0,4,4077,0.6542481020749386,124.30713939423832,0.3395876267135859,0.4466019417475728,0.0675889885671534,5.14999999999999,0.1695030662728455,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_7,ours,1.0,8,4,190.0,5,5077,0.9028736705662064,171.54599740757922,0.1978013292694105,0.5048543689320388,0.0766856455788366,5.14999999999999,0.1698012635545823,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_8,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ldp,1.0,8,4,190.0,0,77,8.199440093558376,1557.8936177760916,0.8169280241669845,1.0,1.0,0.0,0.0469591748831724,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ldp,1.0,8,4,190.0,1,1077,7.7738225774276675,1477.0262897112568,0.7464850768828468,1.0,1.0,0.0,0.0365262493249718,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ldp,1.0,8,4,190.0,2,2077,8.098746127073085,1538.7617641438862,0.7941330875226547,1.0,1.0,0.0,0.036063433745531,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ldp,1.0,8,4,190.0,3,3077,7.807617244342374,1483.447276425051,0.6650626164212634,1.0,1.0,0.0,0.0365290648510886,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ldp,1.0,8,4,190.0,4,4077,5.739573034309453,1090.518876518796,0.7937036205390282,1.0,1.0,0.0,0.0442512768872634,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ldp,1.0,8,4,190.0,5,5077,7.32118863150679,1391.02583998629,0.5469164466197007,1.0,1.0,0.0,0.0363359921956779,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,per_type_wevent,1.0,8,4,190.0,0,77,7.719590204248251,1466.7221388071678,0.9761316361945982,0.9629629629629628,1.0,0.0,0.1680173704193698,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,per_type_wevent,1.0,8,4,190.0,1,1077,8.736850899526894,1660.00167091011,0.9606304473139302,0.9629629629629628,1.0,0.0,0.1750942880149792,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,per_type_wevent,1.0,8,4,190.0,2,2077,8.14818235158107,1548.1546468004035,0.7591216209469943,0.9629629629629628,1.0,0.0,0.1680827613368078,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,per_type_wevent,1.0,8,4,190.0,3,3077,8.71334951787618,1655.536408396474,0.6160217133998763,0.9629629629629628,1.0,0.0,0.2113192954480096,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,per_type_wevent,1.0,8,4,190.0,4,4077,7.387393638602782,1403.6047913345285,0.7680974577001604,0.9629629629629628,1.0,0.0,0.194725453318959,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,per_type_wevent,1.0,8,4,190.0,5,5077,9.209430808334591,1749.7918535835724,0.7159917030241372,0.9629629629629628,1.0,0.0,0.1692711849938388,,,,
wearable,heart_rate,static,3,health/hospital04/Device_8,ours,1.0,8,4,190.0,0,77,0.9135815832413876,173.58050081586367,0.8909669703862455,0.3703703703703703,0.0742078324291554,5.399999999999989,0.1806592314366113,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_8,ours,1.0,8,4,190.0,1,1077,0.7921548484065747,150.5094211972492,0.2017977982957572,0.4259259259259259,0.064180937456761,5.399999999999989,0.1706395845825749,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_8,ours,1.0,8,4,190.0,2,2077,0.7526188620920269,142.9975837974851,0.3345573883487121,0.4537037037037037,0.0662628528012226,5.399999999999989,0.1694364451665293,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_8,ours,1.0,8,4,190.0,3,3077,1.910914544727772,363.0737634982767,0.1121744939876709,0.4629629629629629,0.0730737273058676,5.399999999999989,0.1703875087615516,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_8,ours,1.0,8,4,190.0,4,4077,0.5969835685650683,113.42687802736296,0.4322948830897488,0.4537037037037037,0.0706254859193665,5.399999999999989,0.1711237515943745,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_8,ours,1.0,8,4,190.0,5,5077,0.8908547031760722,169.26239360345372,0.0953126092583337,0.5,0.0761220355069992,5.399999999999989,0.1717306764072014,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_9,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ldp,1.0,8,4,190.0,0,77,8.131503637186812,1544.9856910654942,0.7694266420696898,1.0,1.0,0.0,0.0423140887755389,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ldp,1.0,8,4,190.0,1,1077,7.8447471442994035,1490.5019574168866,0.707779179837774,1.0,1.0,0.0,0.035825342980816,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ldp,1.0,8,4,190.0,2,2077,8.149250212857918,1548.3575404430046,0.8059026816872995,1.0,1.0,0.0,0.0485259898043438,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ldp,1.0,8,4,190.0,3,3077,7.32557560488369,1391.8593649279012,0.5847931243225196,1.0,1.0,0.0,0.0436236173389296,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ldp,1.0,8,4,190.0,4,4077,5.858363093234563,1113.0889877145669,0.8053347331752738,1.0,1.0,0.0,0.0358262925646176,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ldp,1.0,8,4,190.0,5,5077,6.602761599336712,1254.524703873975,0.6862678771314834,1.0,1.0,0.0,0.0488021862967049,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,per_type_wevent,1.0,8,4,190.0,0,77,7.381930197897652,1402.5667376005538,1.0051746281422944,0.9411764705882352,1.0,0.0,0.1677463342453919,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,per_type_wevent,1.0,8,4,190.0,1,1077,9.146829958170608,1737.8976920524156,0.9313528075766158,0.9411764705882352,1.0,0.0,0.1690245105647573,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,per_type_wevent,1.0,8,4,190.0,2,2077,8.060300038203025,1531.4570072585743,0.7202640395147649,0.9411764705882352,1.0,0.0,0.1671595097172494,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,per_type_wevent,1.0,8,4,190.0,3,3077,8.657153900763797,1644.8592411451214,0.7579374826777362,0.9411764705882352,1.0,0.0,0.2105743327525024,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,per_type_wevent,1.0,8,4,190.0,4,4077,7.409406623594294,1407.7872584829158,0.7541367147567292,0.9411764705882352,1.0,0.0,0.1890437070316836,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,per_type_wevent,1.0,8,4,190.0,5,5077,8.186390710604298,1555.4142350148163,0.7452472125165577,0.9411764705882352,1.0,0.0,0.1668147537309457,,,,
wearable,heart_rate,static,3,health/hospital05/Device_9,ours,1.0,8,4,190.0,0,77,0.9444377199809156,179.44316679637396,0.604600907431978,0.3627450980392157,0.0756565041390155,5.09999999999999,0.1710356080758513,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_9,ours,1.0,8,4,190.0,1,1077,0.7990176904230881,151.81336118038675,0.2365500011901896,0.4313725490196078,0.0646662151363943,5.09999999999999,0.2017812164244698,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_9,ours,1.0,8,4,190.0,2,2077,0.7368132506053401,139.99451761501462,0.1980171043962078,0.4313725490196078,0.0624051438898352,5.09999999999999,0.1694505016191625,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_9,ours,1.0,8,4,190.0,3,3077,1.961411941821724,372.6682689461275,0.1196231707786552,0.4509803921568627,0.0764900312555902,5.09999999999999,0.1701912637252141,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_9,ours,1.0,8,4,190.0,4,4077,0.5506584553023355,104.62510650744376,0.2421738215949272,0.4509803921568627,0.0675936218004089,5.09999999999999,0.1697227650997685,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_9,ours,1.0,8,4,190.0,5,5077,0.8962115833874592,170.28020084361725,0.2135450251550323,0.5,0.0776772350562604,5.09999999999999,0.1703655876803632,,p_gated_uniform,4.0,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,ldp,1.0,8,4,190.0,0,77,8.08407270772068,1535.973814466929,0.7686669085874775,1.0,1.0,0.0,0.0363709715505441,1520.0,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,ldp,1.0,8,4,190.0,1,1077,7.888489957408954,1498.8130919077012,0.7500886850068637,1.0,1.0,0.0,0.0358938860396544,1520.0,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,ldp,1.0,8,4,190.0,2,2077,8.03056126385901,1525.806640133212,0.7539767320283585,1.0,1.0,0.0,0.0365944002710637,1520.0,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,ldp,1.0,8,4,190.0,3,3077,7.557268069056953,1435.880933120821,0.644195615447642,1.0,1.0,0.0,0.0438449815625236,1520.0,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,ldp,1.0,8,4,190.0,4,4077,5.753204955942154,1093.1089416290092,0.731128169937874,1.0,1.0,0.0,0.0361126093637375,1520.0,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,ldp,1.0,8,4,190.0,5,5077,6.90357967875358,1311.6801389631803,0.5675801240254091,1.0,1.0,0.0,0.0362193411482231,1520.0,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,per_type_wevent,1.0,8,4,190.0,0,77,8.254295104375782,1568.3160698313984,1.0179636492528303,0.9523809523809524,1.0,0.0,0.2114969438740185,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,per_type_wevent,1.0,8,4,190.0,1,1077,8.376404239393198,1591.5168054847077,0.9172304160274272,0.9523809523809524,1.0,0.0,0.1697486488237267,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,per_type_wevent,1.0,8,4,190.0,2,2077,8.572291042604174,1628.735298094793,0.7183637876819171,0.9523809523809524,1.0,0.0,0.1847115988355307,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,per_type_wevent,1.0,8,4,190.0,3,3077,10.631696709520655,2020.0223748089245,0.5945003833958404,0.9523809523809524,1.0,0.0,0.186172779649496,,,,
wearable,heart_rate,static,4,health/hospital02/Device_1/heart_rate,per_type_wevent,1.0,8,4,190.0,4,4077,7.726015549062881,1467.9429543219474,0.8442317936983624,0.9523809523809524,1.0,0.0,0.1680096190067984,,,,
